學年期,系所名稱,"科目名稱(連結課程地圖)             備註 
             限選條件",教師姓名*:主負責老師,已選課人數/餘額,系所名稱_label,學分,必選修,時間,教室,類別_實習,類別_講義,數學_微積分,數學_代數,數學_幾何,數學_數值分析,數學_分析,統計_數據分析,統計_機率,統計_時間數列,統計_貝氏統計,電腦科學_深度學習,電腦科學_演算法,電腦科學_資料結構,電腦科學_人工智慧,電腦科學_程式設計,電機工程_電路設計,電機工程_電磁學,電機工程_模擬系統,測量_測量技術,測量_地圖繪製,測量_GPS定位,土木_結構設計,土木_工程施工,土木_建築學
0110-1,資訊系 CSIE,程式設計（一）,蔡孟勳,2529/91,3,3, 必修,[4]2~4,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,微積分（一）,吳恭儉,130/50,3,3, 必修,"[3]3~4,[5]2",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,體育（一）,馬上鈞,58/42,3,0, 必修,[1]7~8,健休視聽室 健休視聽室,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,數位系統導論,陳培殷,165/3,3,3, 必修,[2]2~4,化工系館 華立廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,數位系統實驗,涂嘉恒*陳培殷*,58/127,3,1, 必修,[3]7~9,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,數位系統實驗,涂嘉恒*陳培殷*,74/3,3,1, 必修,[4]2~4,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,工程數學,蘇銓清,63/47,3,3, 選修,[1]6~8,資訊系館 4263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,資訊工程倫理與生涯規劃,張燕光,1247/3,3,1, 選修,[5]3,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,資訊安全,黃宗立,33/2額滿,3,3, 選修,"[1]2~3,[3]2",資訊系館 4202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,資料結構,蕭宏章,65/58,3,3, 必修,[4]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,Linux,涂嘉恒,61/額滿,3,3, 選修,"[3]3~4,[5]2",資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,資料結構,曾繁勛,100/11,3,3, 必修,[4]7~9,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,視窗程式設計,張瑞紘,125/23,3,3, 選修,[2]7~9,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,微算機原理與應用（含實驗）,何建忠,56/24,3,4, 必修,[3]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,微算機原理與應用（含實驗）,何建忠,53/27,3,4, 必修,[3]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,計算理論,莊坤達,143/1,3,3, 必修,[3]6~8,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,作業系統,張大緯,2140/10,3,3, 必修,[1]5~7,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,智慧型醫學資訊系統實作,盧文祥,30/40,3,3, 選修,[2]2~4,資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,無線通訊網路,鄭憲宗,972/4,3,3, 選修,[2]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,多處理機平行程式設計,陳奇業,57/63,3,3, 選修,[5]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,人工智慧導論,朱威達,139/20,3,3, 選修,[3]5~7,資訊系館 4264,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,影像處理、電腦視覺及深度學習概論,連震杰,467/41,3,3, 選修,[1]1~3,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,物聯網技術之應用及系統開發,藍崑展,123/8,3,3, 選修,[1]6~8,資訊系館 4202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,基因體資訊學,賀保羅,9/20,3,3, 選修,[3]7~9,資訊系館 4201,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,人工智慧於醫療應用與服務,高宏宇,872/9,3,3, 選修,[2]7~9,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,資訊系 CSIE,機率模型及數據科學,賀保羅,24/31,3,3, 選修,[2]7~9,資訊新館 65105,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,普通物理學（二）,楊展其,1292/28,3,3, 必修,"[1]2~3,[3]2",共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,微積分（二）,吳恭儉,111/14,3,3, 必修,"[3]3~4,[5]2",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,線性代數,王宏鍇,1242/6,3,3, 必修,[3]5~7,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,線性代數,朱威達,56/9,3,3, 必修,[3]5~7,資訊新館 65105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,程式設計（二）,李信杰,2157/3,3,3, 必修,[2]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,從創意到創新,鍾俊輝,25/洽2系辦,3,1, 選修,"[3]A~C,[5]A~C",機械系館 91305;機械系館 91305上課時間,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,離散數學,謝孫源,2216/34,3,3, 必修,[4]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,計算機組織,林英超,152/213,3,3, 必修,[1]6~8,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,電腦網路概論,曾繁勛,131/額滿,3,3, 必修,[2]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,演算法,陳奇業,182/68,3,3, 必修,[2]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,機率與統計,吳明龍,792/6,3,3, 必修,[5]5~7,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,機率與統計,賀保羅,472/18,3,3, 必修,[5]5~7,資訊新館 65105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,編譯系統,涂嘉恒,152/8,3,3, 必修,[5]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,Linux核心設計,黃敬群,229/41,3,3, 選修,[2]7~9,資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,即時系統導論,蔡佩璇,16/9,3,3, 選修,[3]5~7,照坤精密儀器大樓 95519,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,互動數位藝術實作,楊中平,142/41,3,3, 選修,[2]2~4,資訊新館 65105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,Linux,黃敬群,51/9,3,3, 選修,"[1]8,[4]5~6",資訊系館 4202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,資料庫系統導論,李強,85/23,3,3, 選修,[3]6~8,資訊系館 4203,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,分散式系統,蕭宏章,29/26,3,3, 選修,[1]5~7,資訊新館 65105,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,繪圖技術設計與應用,李同益,32/228,3,3, 選修,"[1]7,[4]7~8",資訊系館 4201,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,資料分析與學習基石,高宏宇,274/36,3,3, 選修,[4]2~4,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,從自由軟體到物聯網的實踐,藍崑展,7/428,3,3, 選修,[3]6~8,資訊新館 65104,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,人工智慧在中醫上的應用,藍崑展,5/15,3,3, 選修,[1]6~8,資訊系館 4261,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,資料科學與人工智慧競技,莊坤達,57/13,3,3, 選修,[2]2~4,資訊新館 65104,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,軟體工程,郭淑美,55/5,3,3, 選修,[2]7~9,資訊系館 4201,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,創意行動網路APPs之系統技術與設計研發,黃崇明,241/19,3,3, 選修,[4]6~8,資訊系館 4261,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,資訊系 CSIE,機器學習,賀保羅,50/15,3,3, 選修,[3]7~9,資訊系館 4202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,普通物理學（一）,楊展其,169/27,3,3, 必修,"[1]2~3,[3]2",電機系館 迅慧講堂,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,數位電路導論,蘇文鈺,76/14,3,3, 必修,[3]6~8,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,數位電路導論,許舒涵,75/215,3,3, 必修,[4]6~8,資訊系館 4263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,程式設計（一）,蔡孟勳,244/66,3,3, 必修,[4]2~4,資訊大樓 格致廳大講堂,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,微積分（一）,洪英志*,1125/17,3,3, 必修,"[3]3~4,[5]2",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,數位系統導論,陳培殷,2167/33,3,3, 必修,[2]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,數位系統實驗,陳培殷涂嘉恒,68/322,3,1, 必修,[3]7~9,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,數位系統實驗,陳培殷涂嘉恒,81/19,3,1, 必修,[2]7~9,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,工程數學,蘇銓清,77/213,3,3, 選修,[1]6~8,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,離散數學,謝孫源,1126/84,3,3, 必修,[4]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,資訊工程倫理與生涯規劃,張燕光,1422/8,3,1, 選修,[5]3,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,資料結構,蕭宏章,80/20,3,3, 必修,[4]7~9,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,資料結構,曾繁勛,91/14,3,3, 必修,[4]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,Linux,涂嘉恒,69/1,3,3, 選修,"[3]3~4,[5]2",資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,視窗程式設計,張瑞紘,105/30,3,3, 選修,[5]5~7,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,資訊安全,李南逸,92/8,3,3, 選修,[1]1~3,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,微算機原理與應用（含實驗）,何建忠,602/10,3,4, 必修,[3]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,微算機原理與應用（含實驗）,楊中平,266/9,3,4, 必修,[3]2~4,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,計算理論,莊坤達,1426/4,3,3, 選修,[3]6~8,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,作業系統,張大緯,137/223,3,3, 必修,[5]6~8,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,智慧型醫學資訊系統實作,盧文祥,36/34,3,3, 選修,[2]2~4,資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,多處理機平行程式設計,陳奇業,90/45,3,3, 選修,[5]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,人工智慧導論,朱威達,85/245,3,3, 選修,[3]5~7,資訊系館 4264,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,影像處理、電腦視覺及深度學習概論,連震杰,2426/54,3,3, 選修,[1]1~3,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,基因體資訊學,賀保羅,19/241,3,3, 選修,[3]2~4,資訊系館 4202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,人工智慧於醫療應用與服務,高宏宇,102/35,3,3, 選修,[2]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,資訊系 CSIE,佇列系統與模型建構導論,許靜芳,6/249,3,3, 選修,"[3]3~4,[5]2",資訊新館 65104,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,普通物理學（二）,楊展其,182/128,3,3, 必修,"[1]2~3,[3]2",共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,微積分（二）,洪英志,100/20,3,3, 必修,"[3]3~4,[5]2",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,線性代數,王宏鍇,119/11,3,3, 必修,[3]5~7,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,線性代數,朱威達,61/29,3,3, 必修,[3]5~7,資訊新館 65105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,程式設計（二）,莊坤達,148/22,3,3, 必修,[2]2~4,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,從創意到創新,鍾俊輝,22/洽系辦,3,1, 選修,"[3]A~C,[5]A~C",機械系館 91305;機械系館 91305上課時間,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,計算機組織,涂嘉恒,2121/59,3,3, 必修,[4]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,電腦網路概論,曾繁勛,1632/17,3,3, 必修,[2]7~9,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,演算法,謝孫源,258/42,3,3, 必修,[2]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,JAVA軟體開發,李信杰,90/120,3,3, 選修,[3]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,機率與統計,吳明龍,151/19,3,3, 必修,[5]5~7,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,編譯系統,陳奇業,1223/47,3,3, 必修,[5]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,多媒體系統與應用,吳宗憲,43/20,3,3, 選修,[1]6~8,資訊新館 65104,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,人工智慧在中醫的應用,藍崑展,5/55,3,3, 選修,[3]6~8,資訊系館 4201,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,計算機系統管理,蔡孟勳,106/44,3,3, 選修,[4]5~7,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
0111-2,資訊系 CSIE,訊號與系統,梁勝富,45/10,3,3, 選修,[3]2~4,資訊新館 65104,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0111-2,資訊系 CSIE,Linux核心設計,黃敬群,11/59,3,3, 選修,[2]7~9,資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,即時系統導論,蔡佩璇,55/215,3,3, 選修,[2]7~9,照坤精密儀器大樓 95405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,基於遊戲的機器學習入門,蘇文鈺,34/826,3,3, 選修,[4]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,繪圖技術設計與應用,李同益,17/43,3,3, 選修,"[1]7,[4]7~8",資訊系館 4261,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,資料分析與學習基石,高宏宇,632/47,3,3, 選修,[4]2~4,資訊系館 4263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,機率模型及數據科學,賀保羅,4/56,3,3, 選修,[2]2~4,資訊系館 4201,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,機率模型及數據科學,賀保羅,62/54,3,3, 選修,[3]2~4,資訊系館 4201,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,人工智慧運算架構與系統,林偉棻*張庭榕,23/網路選課不開放,3,3, 選修,[5]2~4,統計系館 62333,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
0111-2,資訊系 CSIE,創意行動網路APPs之系統技術與設計研發,黃崇明,61/29,3,3, 選修,[4]6~8,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,普通物理學（一）,李君樂,188/23,3,3, 必修,"[1]2~3,[3]2",共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位電路導論,蘇文鈺,72/8,3,3, 必修,[3]6~8,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位電路導論,許舒涵,942/6,3,3, 必修,[4]6~8,資訊系館 4263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,程式設計（一）,張燕光,193/67,3,3, 必修,[4]2~4,共同教室 A1302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,微積分（一）,林敏雄*,2129/11,3,3, 必修,"[3]3~4,[5]2",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位系統實驗,陳培殷*涂嘉恒,78/22,3,1, 必修,[3]7~9,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位系統實驗,陳培殷*林英超,77/23,3,1, 必修,[2]7~9,資訊新館 65203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,工程數學,蘇銓清,99/26,3,3, 選修,[1]6~8,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,離散數學,謝孫源,1827/113,3,3, 必修,[4]2~4,資訊大樓 格致廳大講堂,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,資訊工程倫理與生涯規劃,張燕光,148/12,3,1, 選修,[5]3,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位系統導論,陳培殷,112/48,3,3, 必修,[2]2~4,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,數位系統導論,林英超,525/10,3,3, 必修,[2]2~4,資訊系館 4263,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,進階英語課程-專業科學英文（一）,張燕光,18/洽系2辦,3,1, 選修,[1],資訊系館 4210A上課時間,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,資料結構,蕭宏章,1122/13,3,3, 必修,[4]7~9,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,資料結構,詹慧伶,78/12,3,3, 必修,[4]7~9,資訊系館 4204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,Linux,涂嘉恒,692/1,3,3, 選修,"[3]3~4,[5]2",資訊新館 65203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,視窗程式設計,張瑞紘,104/21,3,3, 選修,[5]5~7,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,資訊安全,李南逸,114/36,3,3, 選修,[1]1~3,資訊新館 65405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,資訊系 CSIE,微算機原理與應用（含實驗）,何建忠,682/2,3,4, 必修,[3]2~4,資訊新館 65304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
